created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,language,sentiment_polarity
Tue May 01 01:51:08 +0000 2018, bRT @AcoCollective: Meeting loads of great people at the  @d10e_conference #D10E #Tokyo\\n\\nGive us a shout if you\re there!\\n\\n#CrowdfundingForE, cakgendowor, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1216,1348,0, en, Positive
Tue May 01 01:51:08 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, belongbloodhoun, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,496,463,0, ru, Neutral
Tue May 01 01:51:10 +0000 2018, bRT @justinsuntron: In two hours (9pm PST) I\ll be chatting live with @augama about the future of blockchain.  #TRONSR $TRX https://t.co/FmS, lauraleekrutzl4, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,21,0, en, Positive
Tue May 01 01:51:13 +0000 2018, bRT @AitheonOfficial: We want to reduce costs to organisations by implementing our blockchain ecosystem and using #AI and #robotics as a lev, cakgendowor, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1216,1348,0, en, Neutral
Tue May 01 01:51:14 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, starcavalcade, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,538,461,0, ru, Neutral
Tue May 01 01:51:14 +0000 2018, bRT @BGXGlobal: The core of what #BGX has to offer is undoubtedly its algorithm - the most powerful of all decentralized solutions out there, samsi_ozawa, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Indonesia,1210,2912,0, id, Positive
Tue May 01 01:51:15 +0000 2018, bRT @cokbilinmez: 75.000 $XVG  AIRDROPS \\n\\n1. Follow\\n2. Like\\n3. Retweet\\n4. Comment your ETH address HERE. \\n\\n#ico #airdrop #freetoken #easymon, kaleigragon_17, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, ,241,451,0, ja, Neutral
Tue May 01 01:51:17 +0000 2018, bMarco Rubio: No proof tax cuts poured money back into American workers\\nhttps://t.co/d7Ul6pjOxF https://t.co/agkndPh0YH #blockchain #news, YCryptos, <a href=https://ifttt.com rel=nofollow>IFTTT</a>, ,2129,643,0, ru, Neutral
Tue May 01 01:51:17 +0000 2018, bRT @SteveRichFXCorp: #Breaking #SteveRichFXCorp #News Alert : https://t.co/UUGvxAIMYh is now live! Latest News and Updates on Cryptocurrenc, RichFXMGlobal, <a href=http://www.richfxm.com/ rel=nofollow>RichFXMGlobal</a>, ,167,23,0, en-gb, Positive
Tue May 01 01:51:21 +0000 2018, bBlockchain Hotels Video Campaign https://t.co/oIXs8KiDvQ, ValmirVt, <a href=http://www.facebook.com/twitter rel=nofollow>Facebook</a>, ,78,379,0, pt, Neutral
Tue May 01 01:51:24 +0000 2018, bRT @UserExperienceU: #Getting into #User #Experience Part 2 #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/wxMdKo5rat https://t.co, kitsxeqve8915wc, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,0,0, en, Neutral
Tue May 01 01:51:25 +0000 2018, bRT @BGXGlobal: There won\t be a need to rush or line up if you sign up for the #BGX whitelist early! Don\t let the Pre-Sale catch you by su, cakgendowor, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1216,1348,0, en, Positive
Tue May 01 01:51:26 +0000 2018, bRT @IanAllison123: The Public-Private Blockchain Singularity May Be Close At Hand https://t.co/DINY3d4xaI via @CoinDesk, Rynergy_ESA, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Singapore,28,98,0, en, Neutral
Tue May 01 01:51:27 +0000 2018, bRT @UserExperienceU: #Global #Digital #Consultancy Start-up Pt2 #Adjusted #Governance #Magic #Bullet #Futurist #IoT #BlockChain #Agile #Dev, e6oXScIZiDA0pSE, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,0,21,0, en, Neutral
Tue May 01 01:51:27 +0000 2018, bRT @UserExperienceU: #DigitalBusiness and #AI should use Hegelian Logic to find very different and valuable customer insights #Futurist #Io, hardin7981vc, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Neutral
Tue May 01 01:51:27 +0000 2018, bRT @IDMoneyHDN: Take a look at our token sale terms and get whitelisted now! Don\t miss this opportunity!\\nhttps://t.co/rzkR6ipmHM \\n#IDM #ID, cakgendowor, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1216,1348,0, en, Neutral
Tue May 01 01:51:28 +0000 2018, bRT @UserExperienceU: #UbiNET Inc. expands into Florida to deliver #UbiNETPlatform #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/P, meda9448vf, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,44,0, en, Neutral
Tue May 01 01:51:28 +0000 2018, bRT @UserExperienceU: #Getting into #User #Experience Part 2 #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/wxMdKo5rat https://t.co, v6C9pHn9RH7v7Xy, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,21,0, en, Neutral
Tue May 01 01:51:33 +0000 2018, bRT @investaco_uk: Join our presale whitelist for exclusive access to INV discounts and updates! https://t.co/i2QdNWOint\\n\\n#investa #bitcoin, cakgendowor, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,1216,1348,0, en, Neutral
Tue May 01 01:51:35 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, 7CYNgf3It8nV1Gc, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,50,0, en, Positive
Tue May 01 01:51:36 +0000 2018, bRT @ICOsprintx: WARNING time is running out to get whitelisted! Don\t miss out the opportunity to join our Pre-Sale Phase2 in just 3 days, clamladiaver198, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,503,455,0, ru, Neutral
Tue May 01 01:51:36 +0000 2018, b@fresnofranky Hello fresnofranky.\\n\\nI notice you\re an ICO enthusiast. Here is an article you might find interesting https://t.co/Htw6KrZXiq, ALTDropHash, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,3103,4618,0, en, Positive
Tue May 01 01:51:36 +0000 2018, bRT @bethereumteam: Many of you already correctly guessed what\s coming in the next days! \\nMore hints will be posted in our #Telegram group, nonok55_stin958, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1333,3717,0, en, Positive
Tue May 01 01:51:39 +0000 2018, bRT @justinsuntron: Livestream with Taiwan legislator and #blockchain advocate Jason Hsu @augama will take place tonight at 9pm PST. Link co, ruth6999ri, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Neutral
Tue May 01 01:51:40 +0000 2018, bRT @LibertyLanceoff: Only two days left in the Future Blockchain Summit 2018 held in Dubai hosted by the Smart Dubai. Meet the LibertyLance, gigibeltran1, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ������������,1515,540,0, ru, Positive
Tue May 01 01:51:41 +0000 2018, bRT @ibmcode: New code pattern: Load test your blockchain network https://t.co/QCB3XRU9W8 #blockchain #NodeJS #IBMCode, javascriptd, <a href=http://simbasystems.com rel=nofollow>javascriptdigest</a>, Everywhere ,25021,3,0, en, Positive
Tue May 01 01:51:41 +0000 2018, bRT @VitalikNakamoto: THEKEY is hands down one of the best blockchain projects out there with the best people from around the world.\\n\\n$TKY h, legiadien1, <a href=http://twitter.com/download/iphone rel=nofollow>Twitter for iPhone</a>, ,21,232,0, en, Positive
Tue May 01 01:51:44 +0000 2018, bRT @justinsuntron: Livestream with Taiwan legislator and #blockchain advocate Jason Hsu @augama will take place tonight at 9pm PST. Link co, wendiekirkwoo11, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,21,0, en, Neutral
Tue May 01 01:51:44 +0000 2018, b\RT @rchain_coop: Follow along this deep dive into the RChain Storage Layer: RSpace: The RChain Tuple Space by Medha Parlikar and Henry Ti\, SchalkDormehl, <a href=https://mobile.twitter.com rel=nofollow>Twitter Lite</a>, ,235,98,0, en, Neutral
Tue May 01 01:51:45 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, schell1060, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, es, Positive
Tue May 01 01:51:45 +0000 2018, bRT @ACER_Token: ACER Token\\n\\nFirst 300 people to send 0 (Zero) ETH gets free token\\n\\nADDRESS : COMING SOON\\n\\nRetweet\\nFollow\\nComment ETH    (lu, bitcoineh, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,33,154,0, en, Positive
Tue May 01 01:51:46 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, kitsxeqve8915wc, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,0,0, en, Positive
Tue May 01 01:51:47 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, brande9609oh, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,1,0,0, en, Positive
Tue May 01 01:51:48 +0000 2018, bRT @fixy_app: The guide to participate in the Fixy Network ICO.\\n\\nIf you wish to get to know more details read this article on Medium - http, endermandog, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,544,829,0, ru, Positive
Tue May 01 01:51:51 +0000 2018, bJoin Token Sale: https://t.co/g5eTmdanz1\\n#CloudFish #Security #Enterprise #ETH #Cryptocurrency #Blockchain #btc https://t.co/sBauGSPVUM, distinctivefork, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Whiskey Tango Foxtrot,3685,1649,0, id, Neutral
Tue May 01 01:51:51 +0000 2018, bRT @sharpay_io: Dar friends! There are thoughts of our CEO Anton Solodikov about the blockchain technology and its role in https://t.co/B3T, sp_mcase, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,5565,5825,0, ru, Neutral
Tue May 01 01:51:52 +0000 2018, bRT @UserExperienceU: #Global #Digital #Consultancy Start-up Pt2 #Adjusted #Governance #Magic #Bullet #Futurist #IoT #BlockChain #Agile #Dev, ywlyohgnuct4001, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,0,0, en, Neutral
Tue May 01 01:51:53 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, hardin7981vc, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Positive
Tue May 01 01:51:56 +0000 2018, bRT @AmandaLorenzani: interesting predictions here about the potential of @eidoo_io https://t.co/pqUY2sJAU2 #edo #coinbase #wallet #crypto #, AYgNxRESMC7mFv9, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,40,0, en, Positive
Tue May 01 01:51:58 +0000 2018, bRT @UserExperienceU: Website #help and #support systems should #avoid #FAQ #Futurist #IoT #BlockChain #Agile #DevOps  https://t.co/1TGxsQZj, lizzie5326w, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,58,0, en, Neutral
Tue May 01 01:51:58 +0000 2018, bRT @EDinarWorldwide: Mastercard Seeks \Fast Track\ Way to Sync Blockchain Data\\nhttps://t.co/noFMCvwTxv\\n#blockchain #cryptocurrency #EdinarC,9126031225, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,465,568,0, ru, Positive
Tue May 01 01:51:58 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, runsewe7705ve, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Positive
Tue May 01 01:51:59 +0000 2018, bRT @JM_Dimecoin: I am happy to announce that the wait is over!\\n\\nhttps://t.co/Zgj3DkwZsB\\n\\n#Dimecoin $DIME #HODL #whitepaper #blockchain #fin, Plays4Profit, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,91,171,0, en, Positive
Tue May 01 01:51:59 +0000 2018, bHow to make Money from Cryptocurrencies when the Prices fall - https://t.co/pMbqtPXjUE @TechBullion https://t.co/DEWP6qmWN1, trade_nut, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, Canada,448,299,0, en, Neutral
Tue May 01 01:52:00 +0000 2018, bRT @murthaburke: Get Healthy With Some Coconut Based Oils! \\nhttps://t.co/Aov8NdtxYS \\n#blockchain #cryptocurrency #crypto #ethereum #trapadr, v6C9pHn9RH7v7Xy, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,0,21,0, en, Positive
Tue May 01 01:52:01 +0000 2018, b\RT @daostack: DAOstack is building a Wordpress for DAOs. Their vision is to enable anyone to roll out a #DAO with #governance components\, cicil_cabe69, <a href=http://bufferapp.com rel=nofollow>Buffer</a>, Japan,3539,3383,0, en, Neutral
Tue May 01 01:52:02 +0000 2018, bAirdrop\\n#SwacchTokens #altcoin #airdrop #cryptocurrency https://t.co/lt45Ghw1lH, pstg41, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,75,78,0, en, Neutral
Tue May 01 01:52:03 +0000 2018, bRT @UserExperienceU: #Global #Digital #Consultancy Start-up Pt2 #Adjusted #Governance #Magic #Bullet #Futurist #IoT #BlockChain #Agile #Dev, latonia4959mh, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, en, Neutral
Tue May 01 01:52:03 +0000 2018, bHow to make Money from Cryptocurrencies when the Prices fall - https://t.co/G0j4mzG8oM @TechBullion https://t.co/ZCPZqZfxqK, trade_nut, <a href=https://commun.it rel=nofollow>Commun.it Intelligence</a>, Canada,448,299,0, en, Neutral
Tue May 01 01:52:05 +0000 2018, bRT @justinsuntron: Excited to have https://t.co/FyhmMfKF7r onboard! Game faces on! #TRONSR #TRON $TRX  #TRX #GTC $GTC https://t.co/BAUUsdeS, georgia6172tg, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,0,0,0, ru, Negative
Tue May 01 01:52:06 +0000 2018, bRT @LpesaICO: Pre sale is live. Get whitelisted now! Join us by going to this link: https://t.co/AhXWWZcBjC.\\n\\n#KriptonICO #blockchain  #cry, potsdeviantart, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,603,821,0, ru, Positive
Tue May 01 01:52:06 +0000 2018, bRT @bethereumteam: Many of you already correctly guessed what\s coming in the next days! \\nMore hints will be posted in our #Telegram group, BesthethFcgh, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,973,3331,0, en, Positive
Tue May 01 01:52:09 +0000 2018, bMastercard Seeks \Fast Track\ Way to Sync #Blockchain Data https://t.co/3UgaKjzkkD https://t.co/dfLFjIJwuv, CryptoCoinDevil, <a href=http://coindevil.com rel=nofollow>coindevil twitter app</a>, ,209,51,0, en, Positive
Tue May 01 01:52:09 +0000 2018, bRT @TipBlockchain: In case you missed this last week: Tip Blockchain Signs On Top Crypto Lawyer as Legal Advisor - published via @advfn &amp; I, shakymaddening, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,556,498,0, ru, Positive
Tue May 01 01:52:09 +0000 2018, bRT @EDinarWorldwide: Survey Says 8% of the American Population Now Own Cryptocurrency\\nhttps://t.co/SELlaoBdG7\\n#blockchain #cryptocurrency #,9126031225, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,465,568,0, ru, Positive
Tue May 01 01:52:12 +0000 2018, bRT @PeerMountain: Peer Mountain Team says hi from the Blockshow in London!\\n\\n#blockshow #conference #crypto #blockchain #identity #trust #et, stainbriefcase, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,566,812,0, ru, Neutral
Tue May 01 01:52:13 +0000 2018, bRT @DeepBrainChain: First Announcement has been released on the #DeepBrainChain Korean #Meetup: \\n\\nWe plan to invest $100 million in the nex, UchihaDesendent, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,396,205,0, en, Positive
Tue May 01 01:52:13 +0000 2018, bUsing blockchain for doing good #mining https://t.co/cijsrFxQMb, tanchunsiong, <a href=http://www.linkedin.com/ rel=nofollow>LinkedIn</a>, Singapore,355,330,0, en, Positive
Tue May 01 01:52:14 +0000 2018, bRT @swissrealcoin: Thanks for having us @c3wide. \\n\\n#SRContheroad #C3CryptoConference #crypto #blockchain https://t.co/U6Ccrd6KKZ, lewis36985, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,2060,1965,0, en, Positive
Tue May 01 01:52:14 +0000 2018, bRT @Crypto_Amirates: Great medium article from 1light on Shield! The Living Darkness https://t.co/qeVMD1zqsu #XSH #ZEC #XMR #DeepOnion #X, doo_dekka, <a href=http://twitter.com/download/android rel=nofollow>Twitter for Android</a>, ,86,370,0, ja, Positive
Tue May 01 01:52:15 +0000 2018, bRT @sharpay_io: Dar friends! There are thoughts of our CEO Anton Solodikov about the blockchain technology and its role in https://t.co/B3T, mindspuddles, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,500,748,0, ru, Neutral
Tue May 01 01:52:18 +0000 2018, bRT @CryptoEmpire420: The https://t.co/xwkL9xTl0j  project seeks to empower workers and companies in the economy to effectively improve the, soberinjuries, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,582,500,0, ru, Positive
Tue May 01 01:52:18 +0000 2018, bhttps://t.co/MP64Mnze74|Based on blockchain genetic medicine ecological solution.\\nOne of the hottest in 2018!!!\\nUse https://t.co/Ofmqq2E5YJ, jshmoon82, <a href=http://twitter.com rel=nofollow>Twitter Web Client</a>, ,10,105,0, ko, Positive
Tue May 01 01:52:21 +0000 2018, bRT @CoinsAirdrops: #Bitcoin #Satoshi #cryptocurrency #blockchain #Airdrop\\nNew Airdrop #IQB \\n\\nIntelligence Quotient Benefit Chain 300 #IQB, CoinsAirdrops, <a href=https://mobile.twitter.com rel=nofollow>Mobile Web (M2)</a>, Blockchain,440,394,0, en, Neutral
